id,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,label
843,New ad concerning lightweight Senator Marco Rubio:   https://t.co/cNe0skpB5i,FALSE,7580,NA,3/7/2016 23:48,FALSE,NA,706990000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3097,FALSE,FALSE,NA,NA,-1
844,Thank you Idaho! I love your potatoes-   nobody grows them better. As   President; I will protect your market. https://t.co/kqx8un1jnw,FALSE,14629,NA,3/7/2016 22:48,FALSE,NA,706975000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5201,FALSE,FALSE,NA,NA,-1
845,"Lightweight Senator Marco Rubio features Trump Univ. students in FL. attack ads- who submitted ""excellent"" reviews. https://t.co/JGTD590pKE",FALSE,6776,NA,3/7/2016 22:34,FALSE,NA,706971000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2829,FALSE,FALSE,NA,NA,-1
846,MY POSITION ON VISAS  #MakeAmericaGreatAgain #Trump2016  https://t.co/JGmOd5gr5z https://t.co/OLg6N3Ug9U,FALSE,13364,NA,3/4/2016 5:24,FALSE,NA,705625000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6343,FALSE,FALSE,NA,NA,-1
847,The Better Business Bureau report; with an A rating for Trump University. #GOPDebate https://t.co/ldJ5EFp3HM https://t.co/1K9u09CFQQ,FALSE,18624,NA,3/4/2016 4:30,FALSE,NA,705611000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,8612,FALSE,FALSE,NA,NA,-1
848,Rubio puts out ad that my pilot was a drug dealer- not true; not my pilot! Guy owned helicopter company- don't think I ever even used.,FALSE,13217,NA,3/4/2016 1:29,FALSE,NA,705566000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3934,FALSE,FALSE,NA,NA,-1
849,Senator Sessions will serve as the   Chairman of my National Security   Advisory Committee. https://t.co/jQed1P6SD9 https://t.co/n83Cbs4jtA,FALSE,14258,NA,3/4/2016 1:20,FALSE,NA,705563000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6281,FALSE,FALSE,NA,NA,-1
850,THANK YOU PORTLAND; Maine!  #MakeAmericaGreatAgain #Trump2016  https://t.co/6lMFR6z8xO https://t.co/eKGxNbG6wD,FALSE,12796,NA,3/3/2016 20:14,FALSE,NA,705487000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3857,FALSE,FALSE,NA,NA,-1
851,On my way to see the great people of Maine. Will be landing in Portland in 2 hours. Look forward to it! #Trump2016,FALSE,14874,NA,3/3/2016 16:09,FALSE,NA,705425000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3575,FALSE,FALSE,NA,NA,-1
852,Will miss @RealBenCarson tonight at the #GOPDebate. I hope all of Ben's followers will join the #TrumpTrain. We will never forget.,FALSE,23482,NA,3/3/2016 15:51,FALSE,NA,705420000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7967,FALSE,FALSE,NA,NA,-1
853,Go to Trump Doral in Miami and watch the World Golf Championship! On NOW!,FALSE,7817,NA,3/3/2016 15:23,FALSE,NA,705413000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1914,FALSE,FALSE,NA,NA,1
854,"""@blt21muttrades: People are just mad that you're doing so good so they are gonna do they're best to stop you. Not gonna happen #MAGA""",FALSE,10044,NA,3/3/2016 14:27,FALSE,NA,705399000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2643,FALSE,FALSE,NA,NA,1
855,"""@CreativeXwalk: @realDonaldTrump teaching the GOP how to lose four years ago was not enough. Now Romney wants to do it again.""",FALSE,10965,NA,3/3/2016 14:26,FALSE,NA,705399000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3768,FALSE,FALSE,NA,NA,1
856,The phony lawsuit against Trump U could have been easily settled by me but I want  to go to court. 98% approval rating by students. Easy win,FALSE,12060,NA,3/3/2016 14:21,FALSE,NA,705398000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3485,FALSE,FALSE,NA,NA,1
857,Why did Mitt Romney BEG me for my endorsement four years ago?,FALSE,20829,NA,3/3/2016 11:59,FALSE,NA,705362000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,8143,FALSE,FALSE,NA,NA,1
858,"I am the only one who can beat Hillary Clinton. I am not a Mitt Romney; who doesn't know how to win. Hillary wants no part of ""Trump""",FALSE,23399,NA,3/3/2016 11:47,FALSE,NA,705359000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,8461,FALSE,FALSE,NA,NA,1
859,Why would the great people of Florida vote for a guy who; as a Senator; never even shows up to vote - worst record. Marco Rubio is a joke!,FALSE,15098,NA,3/3/2016 11:40,FALSE,NA,705357000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5211,FALSE,FALSE,NA,NA,1
860,I have brought millions of people into the Republican Party; while the Dems are going down. Establishment wants to kill this movement!,FALSE,23583,NA,3/3/2016 11:30,FALSE,NA,705355000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,7044,FALSE,FALSE,NA,NA,1
861,"Failed candidate Mitt Romney;who ran one of the worst races in presidential history;is working with the establishment to bury a big ""R"" win!",FALSE,16030,NA,3/3/2016 11:22,FALSE,NA,705353000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5494,FALSE,FALSE,NA,NA,1
862,"""@malski1954: I changed parties to vote for you; no one else measures up to you; The GOPe needs a reality check. Our country is at stake""",FALSE,12292,NA,3/3/2016 3:38,FALSE,NA,705236000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3611,FALSE,FALSE,NA,NA,1
863,Looks like two-time failed candidate Mitt Romney is going to be telling Republicans how to get elected. Not a good messenger!,FALSE,23027,NA,3/3/2016 3:33,FALSE,NA,705235000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,7809,FALSE,FALSE,NA,NA,1
864,Millions of dollars being spent on false TV ads by special interest groups who own Rubio &amp; Cruz.When you see them think of your puppet POLS,FALSE,13573,NA,3/3/2016 3:18,FALSE,NA,705231000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4870,FALSE,FALSE,NA,NA,1
865,"""@Johnsmi01433966: The establishment doesn't like you because they can't control you and get you to lie to us and keep ripping us off.""",FALSE,10558,NA,3/3/2016 3:11,FALSE,NA,705229000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3211,FALSE,FALSE,NA,NA,1
866,Because of me; the Republican Party has taken in millions of new voters; a record. If they are not careful; they will all leave. Sad!,FALSE,17857,NA,3/3/2016 3:05,FALSE,NA,705228000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5556,FALSE,FALSE,NA,NA,1
867,#MakeAmericaGreatAgain #Trump2016  Video: https://t.co/IbcE5tsRf7 https://t.co/bHqg1rkFy3,FALSE,6768,NA,3/3/2016 2:08,FALSE,NA,705213000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2790,FALSE,FALSE,NA,NA,-1
868,I would love to see the Republican party and everyone get together- and unify.  Video: https://t.co/RWEnPUJO23 https://t.co/RT8Gmf6WHL,FALSE,13785,NA,3/2/2016 23:54,FALSE,NA,705180000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5085,FALSE,FALSE,NA,NA,-1
869,Just another desperate move by the man who should have easily beaten Barrack Obama. (2/2),FALSE,14244,NA,3/2/2016 23:34,FALSE,NA,705174000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4523,FALSE,FALSE,NA,NA,-1
870,Failed Presidential Candidate Mitt Romney is having a news conference tomorrow to criticize me. (1/2),FALSE,11951,NA,3/2/2016 23:34,FALSE,NA,705174000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4174,FALSE,FALSE,NA,NA,-1
871,I am going to repeal and replace ObamaCare! Read more about my positions on healthcare reform here: https://t.co/WwIVhIud06,FALSE,11951,NA,3/2/2016 23:29,FALSE,NA,705173000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4866,FALSE,FALSE,NA,NA,-1
872,.@CNN poll just hit 49% for Trump. Interesting how my numbers have gone so far up since lightweight Marco Rubio has turned nasty. Love it!,FALSE,15276,NA,3/2/2016 23:18,FALSE,NA,705171000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4629,FALSE,FALSE,NA,NA,-1
873,"""@HavBat22: @TeamCavuto #KenLangone is 100% correct #NeilCavuto. And u and the rest of u #Fox muppets refuse to HEAR HIM."" So true!",FALSE,6210,NA,3/2/2016 21:56,FALSE,NA,705150000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1850,FALSE,FALSE,NA,NA,1
874,Why can't the leaders of the Republican Party see that I am bringing in new voters by the millions-we are creating a larger; stronger party!,FALSE,28558,NA,3/2/2016 21:50,FALSE,NA,705148000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,9914,FALSE,FALSE,NA,NA,1
875,My wife @MELANIATRUMP will be #OnTheRecord w/ @greta tonight at 7pmE on @FoxNews. Enjoy!   https://t.co/yxrRkJJSGG https://t.co/Trv1hj9hRI,FALSE,9731,NA,3/2/2016 19:54,FALSE,NA,705119000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2869,FALSE,FALSE,NA,NA,-1
876,"""@KinnardJan: @Itsjoeco @realDonaldTrump I took Trump University class and saved my home!""",FALSE,7970,NA,3/2/2016 18:48,FALSE,NA,705103000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2892,FALSE,FALSE,NA,NA,1
877,Marco Rubio lost big last night. I even beat him in Virginia; where he spent so much time and money. Now his bosses are desperate and angry!,FALSE,14481,NA,3/2/2016 18:18,FALSE,NA,705095000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4696,FALSE,FALSE,NA,NA,1
878,Why would anyone in Florida vote for lightweight Senator Marco Rubio. Check out his credit card scam; his house sale &amp; his no show voting!,FALSE,14101,NA,3/2/2016 18:11,FALSE,NA,705093000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5094,FALSE,FALSE,NA,NA,1
879,The special interests and people who control our politicians (puppets) are spending $25 million on misleading and fraudulent T.V. ads on me.,FALSE,15712,NA,3/2/2016 17:53,FALSE,NA,705089000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,6607,FALSE,FALSE,NA,NA,1
880,"""@JoeNBC: FOX calls Virginia for Trump. If it holds; it's a big win for Trump and a big setback for Rubio; who needed to win the state.",FALSE,8993,NA,3/2/2016 12:25,FALSE,NA,705006000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2279,FALSE,FALSE,NA,NA,1
881,"""@JoeNBC: Marco Rubio just criticized Ted Cruz for underperforming tonight. Wow. #SuperTuesday""",FALSE,8513,NA,3/2/2016 12:23,FALSE,NA,705006000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2562,FALSE,FALSE,NA,NA,1
882,"""@NorahODonnell: Looks like Rubio won't get any delegates from TX or AL because he didn't meet 20% threshold.""",FALSE,7624,NA,3/2/2016 12:23,FALSE,NA,705005000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2163,FALSE,FALSE,NA,NA,1
883,"""@danpfeiffer: For the record; most Democrats would much rather face Cruz than Trump""  So true!",FALSE,8607,NA,3/2/2016 12:16,FALSE,NA,705004000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2565,FALSE,FALSE,NA,NA,1
884,Thank you Vermont! #Trump2016  #SuperTuesday,FALSE,13986,NA,3/2/2016 5:06,FALSE,NA,704896000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3921,FALSE,FALSE,NA,NA,-1
885,Thank you Arkansas! #Trump2016  #SuperTuesday,FALSE,16395,NA,3/2/2016 4:05,FALSE,NA,704880000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4906,FALSE,FALSE,NA,NA,-1
886,Thank you Virginia! #Trump2016  #SuperTuesday,FALSE,20030,NA,3/2/2016 1:49,FALSE,NA,704846000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6912,FALSE,FALSE,NA,NA,-1
887,Thank you Alabama! #Trump2016  #SuperTuesday,FALSE,20146,NA,3/2/2016 1:02,FALSE,NA,704834000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6869,FALSE,FALSE,NA,NA,-1
888,Thank you Tennessee! #Trump2016  #SuperTuesday,FALSE,20368,NA,3/2/2016 1:02,FALSE,NA,704834000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7180,FALSE,FALSE,NA,NA,-1
889,I started my business with very little and built it into a great company; with some of the best real estate assets in the World. Amazing!,FALSE,13459,NA,2/27/2016 16:08,FALSE,NA,703613000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3845,FALSE,FALSE,NA,NA,1
890,I only wish my wonderful father; Fred; gave me $200 million to start my business like lightweight Rubio says. He didn't - total fabrication!,FALSE,13126,NA,2/27/2016 16:04,FALSE,NA,703612000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4092,FALSE,FALSE,NA,NA,1
891,Fun to watch the Democrats working so hard to win the great State of South Carolina when I just won the Republican version - amazing people!,FALSE,10003,NA,2/27/2016 15:49,FALSE,NA,703608000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2433,FALSE,FALSE,NA,NA,1
892,I am self-funding my campaign and am therefore not controlled by the lobbyists and special interests like lightweight Rubio or Ted Cruz!,FALSE,17981,NA,2/27/2016 15:25,FALSE,NA,703602000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,6091,FALSE,FALSE,NA,NA,1
893,Tax experts throughout the media agree that no sane person would give their tax returns during an audit. After the audit; no problem!,FALSE,10196,NA,2/27/2016 15:20,FALSE,NA,703601000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3065,FALSE,FALSE,NA,NA,1
894,I unfairly get audited by the I.R.S. almost every single year. I have rich friends who never get audited. I wonder why?,FALSE,9170,NA,2/27/2016 15:12,FALSE,NA,703599000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2602,FALSE,FALSE,NA,NA,1
895,"""@NeilTurner_: @realDonaldTrump There's only one real candidate; and it's you! Donors control the other candidates! #VoteTrump"" Thank you.",FALSE,6891,NA,2/27/2016 15:05,FALSE,NA,703597000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2017,FALSE,FALSE,NA,NA,1
896,I will be on @foxandfriends at 8:30 A.M. Will be talking about lightweight Marco Rubio and lying Ted Cruz!,FALSE,7564,NA,2/27/2016 13:08,FALSE,NA,703567000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1970,FALSE,FALSE,NA,NA,1
897,"""@SassyPantsjj: Michigan GOP poll 2/24/2016 Trump 35.5 Rubio 15.0 Cruz 14.3 Kasich 12.8 Carson 8.3 @realDonaldTrump"" Wow!",FALSE,6324,NA,2/27/2016 12:47,FALSE,NA,703562000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1919,FALSE,FALSE,NA,NA,1
898,Thank you Pastor Robert Jeffress! #MakeAmericaGreatAgain #Trump2016 https://t.co/ndKu8m8RY2,FALSE,10899,NA,2/27/2016 5:06,FALSE,NA,703446000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4534,FALSE,FALSE,NA,NA,-1
899,"""@JerryJrFalwell: A majority of evangelicals believe @realDonaldTrump is best equipped to save the country. #Greta""",FALSE,7902,NA,2/27/2016 4:58,FALSE,NA,703444000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2766,FALSE,FALSE,NA,NA,-1
900,"""@itsblakec: @realDonaldTrump Trump is a genius. Rubio and Cruz are not. I want a brilliant mind to run this country.""",FALSE,7750,NA,2/27/2016 4:53,FALSE,NA,703443000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2268,FALSE,FALSE,NA,NA,1
901,"""@donnieboysmith: @realDonaldTrump in contrast to Rubio and Cruz you look like a giant. They look terribly weak"" Thank you!",FALSE,7355,NA,2/27/2016 3:08,FALSE,NA,703416000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1982,FALSE,FALSE,NA,NA,1
902,What I would do on my first day in office. #MakeAmericaGreatAgain  Watch: https://t.co/DhANDG8uBd https://t.co/SzdZzYOnDG,FALSE,10294,NA,2/27/2016 2:08,FALSE,NA,703401000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4026,FALSE,FALSE,NA,NA,-1
903,Thank you Texas! 10;000 amazing   supporters! #Trump2016   #MakeAmericaGreatAgain https://t.co/T2cBdktPbp,FALSE,12288,NA,2/26/2016 21:34,FALSE,NA,703332000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4310,FALSE,FALSE,NA,NA,-1
904,Never let them see you sweat! https://t.co/qygVFf6JFF,FALSE,21355,NA,2/26/2016 21:11,FALSE,NA,703327000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,9608,FALSE,FALSE,NA,NA,-1
905,Thank you for your support &amp;   friendship- Governor @ChrisChristie!  #MakeAmericaGreatAgain #Trump2016 https://t.co/jVI6Q6JH18,FALSE,19299,NA,2/26/2016 21:07,FALSE,NA,703325000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6364,FALSE,FALSE,NA,NA,-1
906,They don't like Rubio in Florida- he left them high &amp; dry. Doesn't even show up for votes!,FALSE,11095,NA,2/26/2016 20:52,FALSE,NA,703322000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3623,FALSE,FALSE,NA,NA,-1
907,Lightweight Marco Rubio was working hard last night. The problem is; he is a choker; and once a choker; always a choker! Mr. Meltdown.,FALSE,14377,NA,2/26/2016 16:38,FALSE,NA,703258000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4938,FALSE,FALSE,NA,NA,-1
908,Wow; every poll said I won the debate last night. Great honor!,FALSE,14664,NA,2/26/2016 16:17,FALSE,NA,703253000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3826,FALSE,FALSE,NA,NA,-1
909,Lightweight choker Marco Rubio looks like a little boy on stage. Not presidential material!,FALSE,12147,NA,2/26/2016 16:16,FALSE,NA,703252000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4016,FALSE,FALSE,NA,NA,-1
910,Lying Ted Cruz and lightweight choker  Marco Rubio teamed up last night in a last ditch effort to stop our great movement. They failed!,FALSE,15239,NA,2/26/2016 16:15,FALSE,NA,703252000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4993,FALSE,FALSE,NA,NA,-1
911,Will be at Fort Worth (Texas) Convention Center at 11:30 A.M. Big crowd - get there early! Big announcement to be made!,FALSE,8010,NA,2/26/2016 16:07,FALSE,NA,703250000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2441,FALSE,FALSE,NA,NA,1
912,Why would the people of Florida vote for Marco Rubio when he defrauded them by agreeing to represent them as their Senator and then quit!,FALSE,11595,NA,2/26/2016 14:49,FALSE,NA,703230000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3969,FALSE,FALSE,NA,NA,1
913,Have a good chance to win Texas on Tuesday. Cruz is a nasty guy; not one Senate endorsement and; despite talk; gets nothing done. Loser!,FALSE,15602,NA,2/26/2016 14:02,FALSE,NA,703219000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4866,FALSE,FALSE,NA,NA,1
914,I will be making a speech at 12:00 in Fort Worth; Texas. Really big crowd expected. Will be talking about the debate last night-plus; plus!,FALSE,8881,NA,2/26/2016 13:56,FALSE,NA,703217000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2446,FALSE,FALSE,NA,NA,1
915,"""@WaltSeher: @realDonaldTrump @morg25016893 @eventbrite yup 200 Polish immigrants were hired by his contractor not Trump""",FALSE,6254,NA,2/26/2016 12:30,FALSE,NA,703195000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2029,FALSE,FALSE,NA,NA,1
916,"""@MJP1370: @realDonaldTrump Cruz talks about Hillary all the time because he knows he can't beat you ! Trump will win Texas !""",FALSE,6095,NA,2/26/2016 12:29,FALSE,NA,703195000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1601,FALSE,FALSE,NA,NA,1
917,"""@donell27743094: @realDonaldTrump trump won the debate. Disgusting Rubio said ""peed"" - is he still in junior high school.""",FALSE,6193,NA,2/26/2016 12:29,FALSE,NA,703195000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1631,FALSE,FALSE,NA,NA,1
918,"""@tdltdltdltdl:  Marco Cruz and Ted Rubio (easy to get the two politicians confused) looked like desperate; panicked DC insiders tonight""",FALSE,7413,NA,2/26/2016 12:28,FALSE,NA,703195000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2281,FALSE,FALSE,NA,NA,1
919,"""@SkylerDeckard: @realDonaldTrump ""that's because you've never hired anyone to do work before"" favorite line from tonights debate.""",FALSE,6479,NA,2/26/2016 12:27,FALSE,NA,703195000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1751,FALSE,FALSE,NA,NA,1
920,"""@restorereality: Tonight you proved to America you are the real deal. You took fire from all sides; stayed composed; returned fire and WON!",FALSE,8316,NA,2/26/2016 12:25,FALSE,NA,703194000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2392,FALSE,FALSE,NA,NA,1
921,"""@Slytle24: @davidaxelrod @realDonaldTrump @CNN he won almost all polls and Mark Halperin gave him an A-",FALSE,5355,NA,2/26/2016 7:38,FALSE,NA,703122000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1511,FALSE,FALSE,NA,NA,1
922,"""@Indies4Trump: Vote Early in the #LoneStarState #SuperTuesday @realDonaldTrump will #MakeAmericaGreatAgain https://t.co/GC8kmWFxoM""",FALSE,4724,NA,2/26/2016 7:34,FALSE,NA,703121000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1469,FALSE,FALSE,NA,NA,1
923,"""@morg25016893:  @eventbrite Also; all the things Rubio&amp;Cruz were using for hits; just petty. Trump; clearly the only one w/all the skills.""",FALSE,5569,NA,2/26/2016 7:33,FALSE,NA,703121000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1553,FALSE,FALSE,NA,NA,1
924,Big day in Texas tomorrow! Having a rally in Fort Worth. Tremendous crowd. Will be exciting! #Trump2016 https://t.co/JGUopujRIk,FALSE,7070,NA,2/26/2016 6:55,FALSE,NA,703111000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2233,FALSE,FALSE,NA,NA,-1
925,All the online polls have me winning the debate. I really enjoyed the evening. Not easy; but good. https://t.co/sLTmwVVM5I,FALSE,7344,NA,2/26/2016 6:54,FALSE,NA,703111000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2240,FALSE,FALSE,NA,NA,-1
926,#MakeAmericaGreatAgain #Trump2016 https://t.co/FvIUXMkrjj,FALSE,6854,NA,2/26/2016 6:52,FALSE,NA,703110000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2648,FALSE,FALSE,NA,NA,-1
927,Thank you! #GOPDebate Polls   #MakeAmericaGreatAgain https://t.co/At5vOiLCSy,FALSE,8468,NA,2/26/2016 6:49,FALSE,NA,703110000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3325,FALSE,FALSE,NA,NA,-1
